,renewable_phy_id,periodid,renewableP
1033,300000GN000000364,2023-06-01 01:30:00,16.05
1034,300000GN000000365,2023-06-01 01:30:00,17.93
1035,300000GN000000366,2023-06-01 01:30:00,0.78
1036,300000GN000000367,2023-06-01 01:30:00,0.0
1037,300000GN000000368,2023-06-01 01:30:00,0.5
1038,300000GN000000369,2023-06-01 01:30:00,0.0
1039,300000GN000000370,2023-06-01 01:30:00,0.0
1040,300000GN000000371,2023-06-01 01:30:00,0.0
1041,300000GN000000372,2023-06-01 01:30:00,0.0
1042,300000GN000000373,2023-06-01 01:30:00,0.0
1043,300000GN000000374,2023-06-01 01:30:00,0.0
1044,300000GN000000375,2023-06-01 01:30:00,13.73
1045,300000GN000000376,2023-06-01 01:30:00,9.96
1046,300000GN000000377,2023-06-01 01:30:00,0.14
1047,300000GN000000378,2023-06-01 01:30:00,0.0
1048,300000GN000000379,2023-06-01 01:30:00,0.0
1049,300000GN000000380,2023-06-01 01:30:00,7.52
1050,300000GN000000381,2023-06-01 01:30:00,5.27
1051,300000GN000000404,2023-06-01 01:30:00,17.5
1052,300000GN000000405,2023-06-01 01:30:00,20.0
1053,300000GN000000406,2023-06-01 01:30:00,0.18
1054,300000GN000000407,2023-06-01 01:30:00,0.0
1055,300000GN000000408,2023-06-01 01:30:00,0.2
1056,300000GN000000409,2023-06-01 01:30:00,0.0
1057,300000GN000000410,2023-06-01 01:30:00,0.0
1058,300000GN000000411,2023-06-01 01:30:00,0.0
1059,300000GN000000412,2023-06-01 01:30:00,0.0
1060,300000GN000000413,2023-06-01 01:30:00,0.0
1061,300000GN000000414,2023-06-01 01:30:00,0.0
1062,300000GN00000432,2023-06-01 01:30:00,29.33
1063,300000GN00000433,2023-06-01 01:30:00,27.2
1064,300000GN00000434,2023-06-01 01:30:00,0.0
1065,300000GN00000441,2023-06-01 01:30:00,8.59
1066,300000GN00000442,2023-06-01 01:30:00,12.89
1067,300000GN00000443,2023-06-01 01:30:00,0.0
1068,300000GN00000444,2023-06-01 01:30:00,0.0
1069,300000GN00000445,2023-06-01 01:30:00,0.0
1070,300000GN00000446,2023-06-01 01:30:00,13.48
1071,300000GN00000447,2023-06-01 01:30:00,16.25
1072,300000GN00000448,2023-06-01 01:30:00,0.0
1073,300000GN00000449,2023-06-01 01:30:00,3.52
1074,300000GN00000450,2023-06-01 01:30:00,3.46
1075,300000GN00000451,2023-06-01 01:30:00,7.59
1076,300000GN00000452,2023-06-01 01:30:00,8.33
1077,300000GN00000457,2023-06-01 01:30:00,0.0
1078,300000GN00000478,2023-06-01 01:30:00,0.0
1079,300000GN00000479,2023-06-01 01:30:00,0.0
1080,300000GN00000480,2023-06-01 01:30:00,0.0
1081,300000GN00000481,2023-06-01 01:30:00,1.61
1082,300000GN00000482,2023-06-01 01:30:00,0.14
1083,300000GN00000483,2023-06-01 01:30:00,0.0
1084,300000GN00000484,2023-06-01 01:30:00,0.0
1085,300000GN00000485,2023-06-01 01:30:00,0.0
1086,300000GN00000486,2023-06-01 01:30:00,0.0
1087,300000GN00000487,2023-06-01 01:30:00,0.0
1088,300000GN00000488,2023-06-01 01:30:00,0.0
1089,300000GN00000489,2023-06-01 01:30:00,0.0
1090,300000GN00000490,2023-06-01 01:30:00,0.0
1091,300000GN00000491,2023-06-01 01:30:00,0.0
1092,300000GN00000492,2023-06-01 01:30:00,0.0
1093,300000GN00000493,2023-06-01 01:30:00,0.0
1094,300000GN00000494,2023-06-01 01:30:00,0.0
1095,300000GN00000495,2023-06-01 01:30:00,11.51
1096,300000GN00000496,2023-06-01 01:30:00,5.45
1097,300000GN00000497,2023-06-01 01:30:00,1.98
1098,300000GN00000508,2023-06-01 01:30:00,0.0
1099,300000GN00000509,2023-06-01 01:30:00,0.0
1100,300000GN00000510,2023-06-01 01:30:00,0.0
1101,300000GN00000511,2023-06-01 01:30:00,0.0
1102,300000GN00000512,2023-06-01 01:30:00,0.0
1103,300000GN00000513,2023-06-01 01:30:00,0.0
1104,300000GN000000048,2023-06-01 01:45:00,1.37
1105,300000GN000000049,2023-06-01 01:45:00,8.75
1106,300000GN000000050,2023-06-01 01:45:00,1.38
1107,300000GN000000055,2023-06-01 01:45:00,2.49
1108,300000GN000000056,2023-06-01 01:45:00,0.0
1109,300000GN000000057,2023-06-01 01:45:00,0.0
1110,300000GN000000058,2023-06-01 01:45:00,0.0
1111,300000GN000000059,2023-06-01 01:45:00,0.0
1112,300000GN000000060,2023-06-01 01:45:00,0.0
1113,300000GN000000061,2023-06-01 01:45:00,0.0
1114,300000GN000000062,2023-06-01 01:45:00,0.0
1115,300000GN000000063,2023-06-01 01:45:00,0.0
1116,300000GN000000064,2023-06-01 01:45:00,0.0
1117,300000GN000000065,2023-06-01 01:45:00,0.0
1118,300000GN000000066,2023-06-01 01:45:00,0.0
1119,300000GN000000077,2023-06-01 01:45:00,0.56
1120,300000GN000000078,2023-06-01 01:45:00,0.0
1121,300000GN000000079,2023-06-01 01:45:00,0.0
1122,300000GN000000080,2023-06-01 01:45:00,0.02
1123,300000GN000000081,2023-06-01 01:45:00,0.0
1124,300000GN000000112,2023-06-01 01:45:00,0.0
1125,300000GN000000113,2023-06-01 01:45:00,0.0
1126,300000GN000000114,2023-06-01 01:45:00,0.0
1127,300000GN000000121,2023-06-01 01:45:00,0.0
1128,300000GN000000122,2023-06-01 01:45:00,0.0
1129,300000GN000000123,2023-06-01 01:45:00,0.0
1130,300000GN000000124,2023-06-01 01:45:00,0.0
1131,300000GN000000125,2023-06-01 01:45:00,0.0
1132,300000GN000000128,2023-06-01 01:45:00,0.0
1133,300000GN000000129,2023-06-01 01:45:00,0.0
1134,300000GN000000130,2023-06-01 01:45:00,0.22
1135,300000GN000000131,2023-06-01 01:45:00,0.1
1136,300000GN000000132,2023-06-01 01:45:00,1.13
1137,300000GN000000137,2023-06-01 01:45:00,0.0
1138,300000GN000000138,2023-06-01 01:45:00,0.0
1139,300000GN000000139,2023-06-01 01:45:00,0.0
1140,300000GN000000140,2023-06-01 01:45:00,0.0
1141,300000GN000000141,2023-06-01 01:45:00,0.0
1142,300000GN000000142,2023-06-01 01:45:00,0.0
1143,300000GN000000143,2023-06-01 01:45:00,0.0
1144,300000GN000000144,2023-06-01 01:45:00,0.0
1145,300000GN000000145,2023-06-01 01:45:00,0.0
1146,300000GN000000146,2023-06-01 01:45:00,0.0
1147,300000GN000000147,2023-06-01 01:45:00,0.0
1148,300000GN000000148,2023-06-01 01:45:00,0.0
1149,300000GN000000149,2023-06-01 01:45:00,0.0
1150,300000GN000000150,2023-06-01 01:45:00,0.0
1151,300000GN000000215,2023-06-01 01:45:00,0.0
1152,300000GN000000216,2023-06-01 01:45:00,0.0
1153,300000GN000000217,2023-06-01 01:45:00,0.0
1154,300000GN000000218,2023-06-01 01:45:00,0.0
1155,300000GN000000219,2023-06-01 01:45:00,0.0
1156,300000GN000000220,2023-06-01 01:45:00,0.01
1157,300000GN000000221,2023-06-01 01:45:00,0.02
1158,300000GN000000222,2023-06-01 01:45:00,0.0
1159,300000GN000000223,2023-06-01 01:45:00,0.0
1160,300000GN000000224,2023-06-01 01:45:00,0.01
1161,300000GN000000225,2023-06-01 01:45:00,5.46
1162,300000GN000000307,2023-06-01 01:45:00,75.0
1163,300000GN000000308,2023-06-01 01:45:00,75.0
1164,300000GN000000309,2023-06-01 01:45:00,0.0
1165,300000GN000000310,2023-06-01 01:45:00,0.0
1166,300000GN000000311,2023-06-01 01:45:00,0.0
1167,300000GN000000312,2023-06-01 01:45:00,0.0
1168,300000GN000000313,2023-06-01 01:45:00,0.0
1169,300000GN000000314,2023-06-01 01:45:00,0.0
1170,300000GN000000315,2023-06-01 01:45:00,0.0
1171,300000GN000000316,2023-06-01 01:45:00,0.0
1172,300000GN000000317,2023-06-01 01:45:00,0.0
1173,300000GN000000318,2023-06-01 01:45:00,0.0
1174,300000GN000000319,2023-06-01 01:45:00,0.0
1175,300000GN000000322,2023-06-01 01:45:00,220.0
1176,300000GN000000323,2023-06-01 01:45:00,220.0
1177,300000GN000000324,2023-06-01 01:45:00,0.0
1178,300000GN000000325,2023-06-01 01:45:00,0.0
1179,300000GN000000326,2023-06-01 01:45:00,3.21
1180,300000GN000000327,2023-06-01 01:45:00,0.64
1181,300000GN000000328,2023-06-01 01:45:00,0.0
1182,300000GN000000329,2023-06-01 01:45:00,0.0
1183,300000GN000000330,2023-06-01 01:45:00,0.0
1184,300000GN000000331,2023-06-01 01:45:00,0.27
1185,300000GN000000332,2023-06-01 01:45:00,0.0
1186,300000GN000000333,2023-06-01 01:45:00,0.0
1187,300000GN000000334,2023-06-01 01:45:00,0.0
1188,300000GN000000335,2023-06-01 01:45:00,0.02
1189,300000GN000000336,2023-06-01 01:45:00,0.02
1190,300000GN000000337,2023-06-01 01:45:00,0.0
1191,300000GN000000338,2023-06-01 01:45:00,0.0
1192,300000GN000000339,2023-06-01 01:45:00,0.0
1193,300000GN000000340,2023-06-01 01:45:00,0.0
1194,300000GN000000341,2023-06-01 01:45:00,0.0
1195,300000GN000000342,2023-06-01 01:45:00,6.15
1196,300000GN000000343,2023-06-01 01:45:00,2.45
1197,300000GN000000344,2023-06-01 01:45:00,4.93
1198,300000GN000000345,2023-06-01 01:45:00,0.23
1199,300000GN000000346,2023-06-01 01:45:00,0.0
1200,300000GN000000347,2023-06-01 01:45:00,0.0
1201,300000GN000000348,2023-06-01 01:45:00,0.0
1202,300000GN000000349,2023-06-01 01:45:00,0.0
1203,300000GN000000350,2023-06-01 01:45:00,0.0
1204,300000GN000000351,2023-06-01 01:45:00,5.68
1205,300000GN000000352,2023-06-01 01:45:00,1.98
1206,300000GN000000353,2023-06-01 01:45:00,3.2
1207,300000GN000000354,2023-06-01 01:45:00,2.25
1208,300000GN000000355,2023-06-01 01:45:00,6.41
1209,300000GN000000356,2023-06-01 01:45:00,3.54
1210,300000GN000000357,2023-06-01 01:45:00,4.42
1211,300000GN000000358,2023-06-01 01:45:00,0.0
1212,300000GN000000359,2023-06-01 01:45:00,13.78
1213,300000GN000000360,2023-06-01 01:45:00,0.0
1214,300000GN000000361,2023-06-01 01:45:00,14.28
1215,300000GN000000362,2023-06-01 01:45:00,1.15
1216,300000GN000000363,2023-06-01 01:45:00,0.0
1217,300000GN000000364,2023-06-01 01:45:00,14.07
1218,300000GN000000365,2023-06-01 01:45:00,14.28
1219,300000GN000000366,2023-06-01 01:45:00,0.0
1220,300000GN000000367,2023-06-01 01:45:00,0.0
1221,300000GN000000368,2023-06-01 01:45:00,0.0
1222,300000GN000000369,2023-06-01 01:45:00,0.0
1223,300000GN000000370,2023-06-01 01:45:00,0.0
1224,300000GN000000371,2023-06-01 01:45:00,0.0
1225,300000GN000000372,2023-06-01 01:45:00,0.0
1226,300000GN000000373,2023-06-01 01:45:00,0.0
1227,300000GN000000374,2023-06-01 01:45:00,0.0
1228,300000GN000000375,2023-06-01 01:45:00,10.91
1229,300000GN000000376,2023-06-01 01:45:00,8.57
1230,300000GN000000377,2023-06-01 01:45:00,0.0
1231,300000GN000000378,2023-06-01 01:45:00,0.0
1232,300000GN000000379,2023-06-01 01:45:00,0.0
1233,300000GN000000380,2023-06-01 01:45:00,3.09
1234,300000GN000000381,2023-06-01 01:45:00,2.4
1235,300000GN000000404,2023-06-01 01:45:00,17.5
1236,300000GN000000405,2023-06-01 01:45:00,20.0
1237,300000GN000000406,2023-06-01 01:45:00,0.18
1238,300000GN000000407,2023-06-01 01:45:00,0.0
1239,300000GN000000408,2023-06-01 01:45:00,0.2
1240,300000GN000000409,2023-06-01 01:45:00,0.0
1241,300000GN000000410,2023-06-01 01:45:00,0.0
1242,300000GN000000411,2023-06-01 01:45:00,0.0
1243,300000GN000000412,2023-06-01 01:45:00,0.0
1244,300000GN000000413,2023-06-01 01:45:00,0.0
1245,300000GN000000414,2023-06-01 01:45:00,0.0
1246,300000GN00000432,2023-06-01 01:45:00,32.52
1247,300000GN00000433,2023-06-01 01:45:00,27.65
1248,300000GN00000434,2023-06-01 01:45:00,0.0
1249,300000GN00000441,2023-06-01 01:45:00,9.84
1250,300000GN00000442,2023-06-01 01:45:00,11.67
1251,300000GN00000443,2023-06-01 01:45:00,0.0
1252,300000GN00000444,2023-06-01 01:45:00,0.0
1253,300000GN00000445,2023-06-01 01:45:00,0.0
1254,300000GN00000446,2023-06-01 01:45:00,13.04
1255,300000GN00000447,2023-06-01 01:45:00,20.64
1256,300000GN00000448,2023-06-01 01:45:00,0.0
1257,300000GN00000449,2023-06-01 01:45:00,4.15
1258,300000GN00000450,2023-06-01 01:45:00,4.53
1259,300000GN00000451,2023-06-01 01:45:00,8.27
1260,300000GN00000452,2023-06-01 01:45:00,10.24
1261,300000GN00000457,2023-06-01 01:45:00,0.0
1262,300000GN00000478,2023-06-01 01:45:00,0.0
1263,300000GN00000479,2023-06-01 01:45:00,0.0
1264,300000GN00000480,2023-06-01 01:45:00,0.0
1265,300000GN00000481,2023-06-01 01:45:00,0.0
1266,300000GN00000482,2023-06-01 01:45:00,0.0
1267,300000GN00000483,2023-06-01 01:45:00,0.0
1268,300000GN00000484,2023-06-01 01:45:00,0.0
1269,300000GN00000485,2023-06-01 01:45:00,0.0
1270,300000GN00000486,2023-06-01 01:45:00,0.0
1271,300000GN00000487,2023-06-01 01:45:00,0.0
1272,300000GN00000488,2023-06-01 01:45:00,0.0
1273,300000GN00000489,2023-06-01 01:45:00,0.0
1274,300000GN00000490,2023-06-01 01:45:00,0.0
1275,300000GN00000491,2023-06-01 01:45:00,0.0
1276,300000GN00000492,2023-06-01 01:45:00,0.0
1277,300000GN00000493,2023-06-01 01:45:00,0.0
1278,300000GN00000494,2023-06-01 01:45:00,0.0
1279,300000GN00000495,2023-06-01 01:45:00,5.05
1280,300000GN00000496,2023-06-01 01:45:00,3.57
1281,300000GN00000497,2023-06-01 01:45:00,0.0
1282,300000GN00000508,2023-06-01 01:45:00,0.0
1283,300000GN00000509,2023-06-01 01:45:00,0.0
1284,300000GN00000510,2023-06-01 01:45:00,0.0
1285,300000GN00000511,2023-06-01 01:45:00,0.0
1286,300000GN00000512,2023-06-01 01:45:00,0.0
1287,300000GN00000513,2023-06-01 01:45:00,0.0
1288,300000GN000000048,2023-06-01 02:00:00,1.33
1289,300000GN000000049,2023-06-01 02:00:00,10.06
1290,300000GN000000050,2023-06-01 02:00:00,3.92
1291,300000GN000000055,2023-06-01 02:00:00,0.53
1292,300000GN000000056,2023-06-01 02:00:00,0.0
1293,300000GN000000057,2023-06-01 02:00:00,0.0
1294,300000GN000000058,2023-06-01 02:00:00,0.0
1295,300000GN000000059,2023-06-01 02:00:00,0.0
1296,300000GN000000060,2023-06-01 02:00:00,0.0
1297,300000GN000000061,2023-06-01 02:00:00,0.0
1298,300000GN000000062,2023-06-01 02:00:00,0.0
1299,300000GN000000063,2023-06-01 02:00:00,0.0
1300,300000GN000000064,2023-06-01 02:00:00,0.0
1301,300000GN000000065,2023-06-01 02:00:00,0.0
1302,300000GN000000066,2023-06-01 02:00:00,0.0
1303,300000GN000000077,2023-06-01 02:00:00,3.99
1304,300000GN000000078,2023-06-01 02:00:00,0.0
1305,300000GN000000079,2023-06-01 02:00:00,0.0
1306,300000GN000000080,2023-06-01 02:00:00,0.0
1307,300000GN000000081,2023-06-01 02:00:00,0.0
1308,300000GN000000112,2023-06-01 02:00:00,0.0
1309,300000GN000000113,2023-06-01 02:00:00,0.0
1310,300000GN000000114,2023-06-01 02:00:00,0.0
1311,300000GN000000121,2023-06-01 02:00:00,0.0
1312,300000GN000000122,2023-06-01 02:00:00,0.0
1313,300000GN000000123,2023-06-01 02:00:00,0.0
1314,300000GN000000124,2023-06-01 02:00:00,0.0
1315,300000GN000000125,2023-06-01 02:00:00,0.0
1316,300000GN000000128,2023-06-01 02:00:00,0.0
1317,300000GN000000129,2023-06-01 02:00:00,0.0
1318,300000GN000000130,2023-06-01 02:00:00,0.22
1319,300000GN000000131,2023-06-01 02:00:00,0.1
1320,300000GN000000132,2023-06-01 02:00:00,0.0
1321,300000GN000000137,2023-06-01 02:00:00,0.0
1322,300000GN000000138,2023-06-01 02:00:00,0.0
1323,300000GN000000139,2023-06-01 02:00:00,0.0
1324,300000GN000000140,2023-06-01 02:00:00,0.0
1325,300000GN000000141,2023-06-01 02:00:00,0.0
1326,300000GN000000142,2023-06-01 02:00:00,0.0
1327,300000GN000000143,2023-06-01 02:00:00,0.0
1328,300000GN000000144,2023-06-01 02:00:00,0.0
1329,300000GN000000145,2023-06-01 02:00:00,0.0
1330,300000GN000000146,2023-06-01 02:00:00,0.0
1331,300000GN000000147,2023-06-01 02:00:00,0.0
1332,300000GN000000148,2023-06-01 02:00:00,0.0
1333,300000GN000000149,2023-06-01 02:00:00,0.0
1334,300000GN000000150,2023-06-01 02:00:00,0.0
1335,300000GN000000215,2023-06-01 02:00:00,0.0
1336,300000GN000000216,2023-06-01 02:00:00,0.0
1337,300000GN000000217,2023-06-01 02:00:00,0.0
1338,300000GN000000218,2023-06-01 02:00:00,0.0
1339,300000GN000000219,2023-06-01 02:00:00,0.0
1340,300000GN000000220,2023-06-01 02:00:00,0.01
1341,300000GN000000221,2023-06-01 02:00:00,0.02
1342,300000GN000000222,2023-06-01 02:00:00,0.0
1343,300000GN000000223,2023-06-01 02:00:00,0.0
1344,300000GN000000224,2023-06-01 02:00:00,0.01
1345,300000GN000000225,2023-06-01 02:00:00,2.46
1346,300000GN000000307,2023-06-01 02:00:00,75.0
1347,300000GN000000308,2023-06-01 02:00:00,75.0
1348,300000GN000000309,2023-06-01 02:00:00,0.0
1349,300000GN000000310,2023-06-01 02:00:00,0.0
1350,300000GN000000311,2023-06-01 02:00:00,0.0
1351,300000GN000000312,2023-06-01 02:00:00,0.0
1352,300000GN000000313,2023-06-01 02:00:00,0.0
1353,300000GN000000314,2023-06-01 02:00:00,0.0
1354,300000GN000000315,2023-06-01 02:00:00,0.0
1355,300000GN000000316,2023-06-01 02:00:00,0.0
1356,300000GN000000317,2023-06-01 02:00:00,0.0
1357,300000GN000000318,2023-06-01 02:00:00,0.0
1358,300000GN000000319,2023-06-01 02:00:00,0.0
1359,300000GN000000322,2023-06-01 02:00:00,220.0
1360,300000GN000000323,2023-06-01 02:00:00,220.0
1361,300000GN000000324,2023-06-01 02:00:00,0.0
1362,300000GN000000325,2023-06-01 02:00:00,0.0
1363,300000GN000000326,2023-06-01 02:00:00,2.4
1364,300000GN000000327,2023-06-01 02:00:00,0.65
1365,300000GN000000328,2023-06-01 02:00:00,0.62
1366,300000GN000000329,2023-06-01 02:00:00,0.0
1367,300000GN000000330,2023-06-01 02:00:00,0.0
1368,300000GN000000331,2023-06-01 02:00:00,0.08
1369,300000GN000000332,2023-06-01 02:00:00,0.0
1370,300000GN000000333,2023-06-01 02:00:00,0.0
1371,300000GN000000334,2023-06-01 02:00:00,0.0
1372,300000GN000000335,2023-06-01 02:00:00,0.02
1373,300000GN000000336,2023-06-01 02:00:00,0.02
1374,300000GN000000337,2023-06-01 02:00:00,0.0
1375,300000GN000000338,2023-06-01 02:00:00,0.0
1376,300000GN000000339,2023-06-01 02:00:00,0.0
1377,300000GN000000340,2023-06-01 02:00:00,0.0
1378,300000GN000000341,2023-06-01 02:00:00,0.0
1379,300000GN000000342,2023-06-01 02:00:00,0.15
1380,300000GN000000343,2023-06-01 02:00:00,1.4
1381,300000GN000000344,2023-06-01 02:00:00,5.22
1382,300000GN000000345,2023-06-01 02:00:00,0.31
1383,300000GN000000346,2023-06-01 02:00:00,0.0
1384,300000GN000000347,2023-06-01 02:00:00,0.0
1385,300000GN000000348,2023-06-01 02:00:00,0.0
1386,300000GN000000349,2023-06-01 02:00:00,0.0
1387,300000GN000000350,2023-06-01 02:00:00,0.0
1388,300000GN000000351,2023-06-01 02:00:00,10.12
1389,300000GN000000352,2023-06-01 02:00:00,3.95
1390,300000GN000000353,2023-06-01 02:00:00,3.72
1391,300000GN000000354,2023-06-01 02:00:00,5.78
1392,300000GN000000355,2023-06-01 02:00:00,9.32
1393,300000GN000000356,2023-06-01 02:00:00,7.91
1394,300000GN000000357,2023-06-01 02:00:00,7.89
1395,300000GN000000358,2023-06-01 02:00:00,0.0
1396,300000GN000000359,2023-06-01 02:00:00,15.03
1397,300000GN000000360,2023-06-01 02:00:00,0.0
1398,300000GN000000361,2023-06-01 02:00:00,15.72
1399,300000GN000000362,2023-06-01 02:00:00,1.08
1400,300000GN000000363,2023-06-01 02:00:00,0.0
1401,300000GN000000364,2023-06-01 02:00:00,13.33
1402,300000GN000000365,2023-06-01 02:00:00,16.56
1403,300000GN000000366,2023-06-01 02:00:00,0.0
1404,300000GN000000367,2023-06-01 02:00:00,0.0
1405,300000GN000000368,2023-06-01 02:00:00,0.0
1406,300000GN000000369,2023-06-01 02:00:00,0.0
1407,300000GN000000370,2023-06-01 02:00:00,0.0
1408,300000GN000000371,2023-06-01 02:00:00,0.0
1409,300000GN000000372,2023-06-01 02:00:00,0.0
1410,300000GN000000373,2023-06-01 02:00:00,0.0
1411,300000GN000000374,2023-06-01 02:00:00,0.0
1412,300000GN000000375,2023-06-01 02:00:00,13.13
1413,300000GN000000376,2023-06-01 02:00:00,9.61
1414,300000GN000000377,2023-06-01 02:00:00,0.09
1415,300000GN000000378,2023-06-01 02:00:00,0.0
1416,300000GN000000379,2023-06-01 02:00:00,0.0
1417,300000GN000000380,2023-06-01 02:00:00,1.48
1418,300000GN000000381,2023-06-01 02:00:00,2.02
1419,300000GN000000404,2023-06-01 02:00:00,17.5
1420,300000GN000000405,2023-06-01 02:00:00,20.0
1421,300000GN000000406,2023-06-01 02:00:00,0.17
1422,300000GN000000407,2023-06-01 02:00:00,0.0
1423,300000GN000000408,2023-06-01 02:00:00,0.19
1424,300000GN000000409,2023-06-01 02:00:00,0.0
1425,300000GN000000410,2023-06-01 02:00:00,0.0
1426,300000GN000000411,2023-06-01 02:00:00,0.0
1427,300000GN000000412,2023-06-01 02:00:00,0.0
1428,300000GN000000413,2023-06-01 02:00:00,0.0
1429,300000GN000000414,2023-06-01 02:00:00,0.0
1430,300000GN00000432,2023-06-01 02:00:00,27.31
1431,300000GN00000433,2023-06-01 02:00:00,21.33
1432,300000GN00000434,2023-06-01 02:00:00,0.0
1433,300000GN00000441,2023-06-01 02:00:00,3.78
1434,300000GN00000442,2023-06-01 02:00:00,6.04
1435,300000GN00000443,2023-06-01 02:00:00,0.0
1436,300000GN00000444,2023-06-01 02:00:00,0.0
1437,300000GN00000445,2023-06-01 02:00:00,0.0
1438,300000GN00000446,2023-06-01 02:00:00,17.61
1439,300000GN00000447,2023-06-01 02:00:00,22.49
1440,300000GN00000448,2023-06-01 02:00:00,0.0
1441,300000GN00000449,2023-06-01 02:00:00,4.25
1442,300000GN00000450,2023-06-01 02:00:00,3.75
1443,300000GN00000451,2023-06-01 02:00:00,10.34
1444,300000GN00000452,2023-06-01 02:00:00,13.22
1445,300000GN00000457,2023-06-01 02:00:00,0.0
1446,300000GN00000478,2023-06-01 02:00:00,0.0
1447,300000GN00000479,2023-06-01 02:00:00,0.0
1448,300000GN00000480,2023-06-01 02:00:00,0.0
1449,300000GN00000481,2023-06-01 02:00:00,0.0
1450,300000GN00000482,2023-06-01 02:00:00,0.0
1451,300000GN00000483,2023-06-01 02:00:00,0.0
1452,300000GN00000484,2023-06-01 02:00:00,0.0
1453,300000GN00000485,2023-06-01 02:00:00,0.0
1454,300000GN00000486,2023-06-01 02:00:00,0.0
1455,300000GN00000487,2023-06-01 02:00:00,0.0
1456,300000GN00000488,2023-06-01 02:00:00,0.0
1457,300000GN00000489,2023-06-01 02:00:00,0.0
1458,300000GN00000490,2023-06-01 02:00:00,0.0
1459,300000GN00000491,2023-06-01 02:00:00,0.0
1460,300000GN00000492,2023-06-01 02:00:00,0.0
1461,300000GN00000493,2023-06-01 02:00:00,0.0
1462,300000GN00000494,2023-06-01 02:00:00,0.0
1463,300000GN00000495,2023-06-01 02:00:00,1.39
1464,300000GN00000496,2023-06-01 02:00:00,1.63
1465,300000GN00000497,2023-06-01 02:00:00,0.0
1466,300000GN00000508,2023-06-01 02:00:00,0.0
1467,300000GN00000509,2023-06-01 02:00:00,0.0
1468,300000GN00000510,2023-06-01 02:00:00,0.0
1469,300000GN00000511,2023-06-01 02:00:00,0.0
1470,300000GN00000512,2023-06-01 02:00:00,0.0
1471,300000GN00000513,2023-06-01 02:00:00,0.0
1472,300000GN000000048,2023-06-01 02:15:00,4.27
1473,300000GN000000049,2023-06-01 02:15:00,13.63
1474,300000GN000000050,2023-06-01 02:15:00,3.4
1475,300000GN000000055,2023-06-01 02:15:00,0.0
1476,300000GN000000056,2023-06-01 02:15:00,0.0
1477,300000GN000000057,2023-06-01 02:15:00,0.0
1478,300000GN000000058,2023-06-01 02:15:00,0.0
1479,300000GN000000059,2023-06-01 02:15:00,0.0
1480,300000GN000000060,2023-06-01 02:15:00,0.81
1481,300000GN000000061,2023-06-01 02:15:00,0.0
1482,300000GN000000062,2023-06-01 02:15:00,0.0
1483,300000GN000000063,2023-06-01 02:15:00,0.0
1484,300000GN000000064,2023-06-01 02:15:00,0.0
1485,300000GN000000065,2023-06-01 02:15:00,0.0
1486,300000GN000000066,2023-06-01 02:15:00,0.0
1487,300000GN000000077,2023-06-01 02:15:00,18.57
1488,300000GN000000078,2023-06-01 02:15:00,0.0
1489,300000GN000000079,2023-06-01 02:15:00,0.0
1490,300000GN000000080,2023-06-01 02:15:00,0.0
1491,300000GN000000081,2023-06-01 02:15:00,0.0
1492,300000GN000000112,2023-06-01 02:15:00,0.0
1493,300000GN000000113,2023-06-01 02:15:00,0.0
1494,300000GN000000114,2023-06-01 02:15:00,0.0
1495,300000GN000000121,2023-06-01 02:15:00,0.0
1496,300000GN000000122,2023-06-01 02:15:00,0.0
1497,300000GN000000123,2023-06-01 02:15:00,0.0
1498,300000GN000000124,2023-06-01 02:15:00,0.0
1499,300000GN000000125,2023-06-01 02:15:00,0.0
1500,300000GN000000128,2023-06-01 02:15:00,0.0
1501,300000GN000000129,2023-06-01 02:15:00,0.0
1502,300000GN000000130,2023-06-01 02:15:00,0.22
1503,300000GN000000131,2023-06-01 02:15:00,0.1
1504,300000GN000000132,2023-06-01 02:15:00,0.0
1505,300000GN000000137,2023-06-01 02:15:00,0.0
1506,300000GN000000138,2023-06-01 02:15:00,0.0
1507,300000GN000000139,2023-06-01 02:15:00,0.0
1508,300000GN000000140,2023-06-01 02:15:00,0.0
1509,300000GN000000141,2023-06-01 02:15:00,0.0
1510,300000GN000000142,2023-06-01 02:15:00,0.0
1511,300000GN000000143,2023-06-01 02:15:00,0.0
1512,300000GN000000144,2023-06-01 02:15:00,0.0
1513,300000GN000000145,2023-06-01 02:15:00,0.0
1514,300000GN000000146,2023-06-01 02:15:00,0.0
1515,300000GN000000147,2023-06-01 02:15:00,0.0
1516,300000GN000000148,2023-06-01 02:15:00,0.0
1517,300000GN000000149,2023-06-01 02:15:00,0.0
1518,300000GN000000150,2023-06-01 02:15:00,0.0
1519,300000GN000000215,2023-06-01 02:15:00,0.0
1520,300000GN000000216,2023-06-01 02:15:00,0.0
1521,300000GN000000217,2023-06-01 02:15:00,0.0
1522,300000GN000000218,2023-06-01 02:15:00,0.0
1523,300000GN000000219,2023-06-01 02:15:00,0.0
1524,300000GN000000220,2023-06-01 02:15:00,0.01
1525,300000GN000000221,2023-06-01 02:15:00,0.02
1526,300000GN000000222,2023-06-01 02:15:00,0.0
1527,300000GN000000223,2023-06-01 02:15:00,0.0
1528,300000GN000000224,2023-06-01 02:15:00,0.01
1529,300000GN000000225,2023-06-01 02:15:00,1.82
1530,300000GN000000307,2023-06-01 02:15:00,75.0
1531,300000GN000000308,2023-06-01 02:15:00,75.0
